date;ip;lang;col;site;query;index;where;filter;from
2011-02-18 00:29:56;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000100001");*;*;;1
2011-02-18 01:12:37;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-18 02:18:35;66.249.71.52;pt;local;bio;*;*;*;;1
2011-02-18 02:28:46;66.249.71.52;pt;local;bio;+id:("lil-18474058072");*;*;;1
2011-02-18 03:29:17;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 03:34:55;213.186.120.196;pt;local;bio;*;*;*;;1
2011-02-18 03:34:56;213.186.120.196;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-18 03:34:56;213.186.120.196;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-18 03:34:56;213.186.120.196;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-18 04:11:01;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-02-18 05:32:49;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 06:58:28;66.249.71.52;pt;local;bio;+id:("lil-18474058007");*;*;;1
2011-02-18 07:42:40;201.67.191.38;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-18 07:42:44;201.67.191.38;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-18 07:42:48;201.67.191.38;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-18 08:05:07;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 08:05:44;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 08:14:33;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-02-18 08:17:22;66.249.71.52;pt;local;bio;+id:("lil-13264049879");*;*;;1
2011-02-18 08:47:36;189.13.166.140;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-18 08:49:25;66.249.71.52;pt;local;bio;+id:("lil-18474058070");*;*;;1
2011-02-18 09:49:20;66.249.71.52;pt;local;bio;+id:("lil-18474058040");*;*;;1
2011-02-18 10:14:38;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 11:31:48;66.249.71.52;pt;local;bio;+id:("lil-18474058088");*;*;;1
2011-02-18 11:43:34;66.249.71.52;pt;local;bio;+id:("lil-18474058040");*;*;;1
2011-02-18 12:21:30;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 14:56:12;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 15:33:35;66.249.71.52;pt;local;bio;+id:("lil-41471091512");*;*;;1
2011-02-18 16:30:38;201.28.40.246;pt;local;bio;unidades de conservação;*;*;;1
2011-02-18 16:37:34;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-02-18 17:01:04;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 17:34:58;66.249.71.52;yiewkcbsz;local;bio;*;*;*;;1
2011-02-18 19:11:58;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-18 21:19:49;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-18 22:13:46;189.106.145.137;pt;local;bio;código filogenético;*;*;;1
2011-02-18 22:14:06;189.106.145.137;pt;local;bio;teoria de Linaeus;*;*;;1
2011-02-18 23:57:37;209.131.41.48;pt;local;bio;*;*;*;;1
