date;ip;lang;col;site;query;index;where;filter;from
2010-12-11 21:39:22;187.78.191.134;pt;local;bio;noronha;*;ALL;;1
2010-12-11 21:42:39;187.78.191.134;pt;local;bio;FERNANDO DE noronha;*;ALL;;1
2010-12-11 21:44:47;187.78.191.134;pt;local;bio;FERNANDO DE noronha;*;ALL;;2
2010-12-11 21:45:51;187.78.191.134;pt;local;bio;COELHO-JR;au;ALL;;1
2010-12-11 21:46:03;187.78.191.134;pt;local;bio;LAGUNCULARIA;au;ALL;;1
2010-12-11 21:46:11;187.78.191.134;pt;local;bio;laguncularia;au;ALL;;1
2010-12-11 21:46:16;187.78.191.134;pt;local;bio;laguncularia;*;ALL;;1
2010-12-11 21:47:01;187.78.191.134;pt;local;bio;laguncularia;*;ALL;;2
2010-12-11 21:47:33;187.78.191.134;pt;local;bio;mangrove fernando de noronha;*;ALL;;1
2010-12-11 21:47:42;187.78.191.134;pt;local;bio;mangue fernando de noronha;*;ALL;;1
2010-12-11 21:47:57;187.78.191.134;pt;local;bio;mangue fernando de noronha;kw;SCIB;db:SCIB;1
2010-12-11 22:13:40;187.39.208.73;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-11 22:13:48;187.39.208.73;pt;local;bio;ofídios;*;*;;1
2010-12-11 22:14:14;187.39.208.73;pt;local;bio;repteis;*;ALL;;1
2010-12-11 22:14:37;187.39.208.73;pt;local;bio;repteis;*;ALL;;2
2010-12-11 22:16:20;187.39.208.73;pt;local;bio;*;*;BHLB;db:BHLB;2
2010-12-11 22:34:40;189.67.174.64;pt;local;bio;cerrado;*;*;;1
2010-12-11 22:35:04;189.67.174.64;pt;local;bio;cerrado;*;ALL;;2
2010-12-11 22:35:16;189.67.174.64;pt;local;bio;cerrado;*;ALL;;10
2010-12-11 22:35:24;189.67.174.64;pt;local;bio;cerrado;*;ALL;;11
2010-12-11 22:35:29;189.67.174.64;pt;local;bio;cerrado;*;ALL;;12
2010-12-11 22:35:34;189.67.174.64;pt;local;bio;cerrado;*;ALL;;19
2010-12-11 22:35:42;189.67.174.64;pt;local;bio;cerrado;*;ALL;;20
2010-12-11 22:35:56;189.67.174.64;pt;local;bio;cerrado;*;ALL;;19
2010-12-11 22:36:08;189.67.174.64;pt;local;bio;cerrado;*;ALL;;20
2010-12-11 22:36:15;189.67.174.64;pt;local;bio;cerrado;*;ALL;;19
2010-12-11 22:36:44;189.67.174.64;pt;local;bio;cerrado;*;ALL;;18
2010-12-11 22:37:13;189.67.174.64;pt;local;bio;cerrado;*;ALL;;17
2010-12-11 22:37:36;189.67.174.64;pt;local;bio;cerrado;*;ALL;;16
2010-12-11 22:38:01;189.67.174.64;pt;local;bio;cerrado;*;ALL;;15
2010-12-11 22:38:41;189.67.174.64;pt;local;bio;cerrado;*;ALL;;14
2010-12-11 22:39:32;189.67.174.64;pt;local;bio;cerrado;*;ALL;;13
2010-12-11 22:40:14;189.67.174.64;pt;local;bio;cerrado;*;ALL;;12
2010-12-11 22:50:43;189.67.174.64;pt;local;bio;cerrado;*;ALL;;11
2010-12-11 22:51:13;189.67.174.64;pt;local;bio;cerrado;*;ALL;;10
2010-12-11 23:53:58;201.34.144.24;pt;local;bio;repartição de benefícios;*;*;;1
2010-12-11 23:54:26;201.34.144.24;pt;local;bio;trips;*;*;;1
2010-12-11 23:54:39;201.34.144.24;pt;local;bio;cdb;*;*;;1
2010-12-11 23:54:50;201.34.144.24;pt;local;bio;convention;*;*;;1
2010-12-11 23:55:01;201.34.144.24;pt;local;bio;anomalocardia brasiliana;*;*;;1
