date;ip;lang;col;site;query;index;where;filter;from
2011-01-29 00:21:32;189.100.98.133;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-29 00:30:01;218.213.130.138;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-01-29 00:33:11;114.108.89.136;pt;local;bio;*;*;*;;1
2011-01-29 00:34:22;114.108.89.136;pt;local;bio;legislação recursos genéticos;*;*;;1
2011-01-29 00:34:31;114.108.89.136;pt;local;bio;legislação ;*;*;;1
2011-01-29 00:34:50;114.108.89.136;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-29 00:37:10;114.108.89.136;pt;local;bio;embrapa;*;*;;1
2011-01-29 00:40:33;114.108.89.136;pt;local;bio;embrapa lopes;*;ALL;;1
2011-01-29 00:41:01;114.108.89.136;pt;local;bio;embrapa lopes;*;ALL;ta_cluster:"Genet. Mol. Biol.";1
2011-01-29 00:44:46;218.213.130.138;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-29 00:56:34;218.213.130.138;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-29 02:17:49;66.249.71.52;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-01-29 02:17:55;66.249.71.52;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-29 02:18:16;66.249.71.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-29 03:45:18;201.43.68.1;pt;local;bio;pata de vaca;*;*;;1
2011-01-29 05:17:00;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-29 05:50:47;66.249.71.52;pt;local;bio;*;*;*;;1
2011-01-29 05:59:28;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-29 06:20:31;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 06:25:31;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 06:33:50;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 06:40:17;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 06:58:32;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-29 06:59:28;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 07:01:40;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 07:03:04;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-01-29 07:14:17;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:27:42;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:32:47;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:40:31;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:47:55;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:50:40;66.249.71.52;ppufejihenzxjri;local;bio;*;*;*;;1
2011-01-29 07:51:09;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
