date;ip;lang;col;site;query;index;where;filter;from
2010-12-01 06:39:48;187.105.193.182;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-01 07:30:14;201.81.227.10;pt;local;bio;*;*;*;;1
2010-12-01 07:30:30;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:30:37;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:30:42;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:30:47;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:30:53;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:30:58;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:05;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:13;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:20;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:29;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:36;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:41;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:46;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:31:52;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:06;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:11;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:17;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:28;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:35;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:45;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:32:50;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:33:54;201.81.227.10;pt;local;bio;*;*;ALL;year_cluster:"1039";1
2010-12-01 07:34:26;201.81.227.10;pt;local;bio;*;*;*;;1
2010-12-01 07:34:37;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:41;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:45;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:50;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:50;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:55;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:55;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:34:59;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:04;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:09;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:13;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:17;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:18;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:24;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:29;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:34;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:46;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:51;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:51;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:55;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:35:56;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:36:00;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:36:00;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:36:05;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:36:05;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:36:21;201.81.227.10;pt;local;bio;*;*;*;;1
2010-12-01 07:36:46;201.81.227.10;pt;local;bio;*;*;ALL;year_cluster:"1487";1
2010-12-01 07:38:10;187.105.193.182;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-01 07:44:15;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:15;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:20;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:24;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:24;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:27;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:31;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:34;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:38;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:42;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:42;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:46;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:46;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:51;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:51;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:55;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:55;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:59;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:44:59;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:04;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:04;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:08;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:09;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:13;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:14;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:19;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:20;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:28;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:28;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:34;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:34;201.81.227.10;pt;local;bio;*;*;ALL;;1
2010-12-01 07:45:58;187.105.193.182;pt;local;bio;*;*;BHLG;db:BHLG;1
