date;ip;lang;col;site;query;index;where;filter;from
2011-01-03 16:49:45;189.102.228.113;pt;local;bio;broncomalacia;*;ALL;;1
2011-01-03 17:07:05;222.89.92.106;pt;local;bio;*;*;*;;1
2011-01-03 17:07:31;201.65.223.244;pt;local;bio;*;*;*;;1
2011-01-03 17:07:39;201.65.223.244;pt;local;bio;*;*;*;;1
2011-01-03 17:22:57;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 17:26:14;189.106.161.200;pt;local;bio;capoeiraba;*;*;;1
2011-01-03 17:31:49;189.106.161.200;pt;local;bio;capoeraba;*;ALL;;1
2011-01-03 17:32:26;189.106.161.200;pt;local;bio;capueraba;*;ALL;;1
2011-01-03 17:49:41;187.54.224.156;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-03 17:50:48;187.54.224.156;pt;local;bio;*;*;SCIB;db:SCIB AND ta_cluster:"Acta Amaz.";1
2011-01-03 17:51:14;187.54.224.156;pt;local;bio;*;*;SCIB;db:SCIB AND ta_cluster:"Acta Amaz.";2
2011-01-03 17:53:21;187.54.224.156;pt;local;bio;*;*;SCIB;db:SCIB AND ta_cluster:"Acta Amaz.";3
2011-01-03 18:05:37;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 18:40:27;187.105.193.182;pt;local;bio;*;*;*;;1
2011-01-03 18:40:32;187.105.193.182;pt;local;bio;*;*;ALL;ta_cluster:"Genet. Mol. Biol.";1
2011-01-03 18:51:13;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 19:23:52;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 19:32:40;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 20:16:08;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 20:21:02;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 20:25:23;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 20:45:13;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000100001");*;*;;1
2011-01-03 20:56:42;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 21:36:33;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200006");*;*;;1
2011-01-03 21:48:12;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200003");*;*;;1
2011-01-03 22:04:25;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 22:33:23;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 22:40:55;192.204.19.245;pt;local;bio;garavello;*;*;;1
2011-01-03 22:41:35;192.204.19.245;pt;local;bio;doradidae;*;ALL;;1
2011-01-03 22:46:57;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-03 22:59:17;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200001");*;*;;1
2011-01-03 23:35:21;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
