date;ip;lang;col;site;query;index;where;filter;from
2011-06-20 00:13:04;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 00:15:32;66.249.71.34;xfdblysxhm;local;bio;+id:("lil-13264049879");*;*;;1
2011-06-20 01:13:03;66.249.71.34;qwkilqgvraugpkn;local;bio;+id:("lil-9030037224");*;*;;1
2011-06-20 02:01:47;209.131.41.49;pt;local;bio;*;*;*;;1
2011-06-20 03:35:47;66.249.71.34;xfdblysxhm;local;bio;+id:("lil-9030037232");*;*;;1
2011-06-20 05:15:07;209.131.41.48;pt;local;bio;*;*;*;;1
2011-06-20 05:16:59;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:07;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:11;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:13;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:15;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:15;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:16;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:17;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:17;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:17;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:19;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:19;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:19;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:20;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:20;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:20;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:20;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:20;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:21;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:24;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 05:17:25;189.38.90.28;pt;local;bio;*;*;*;;1
2011-06-20 08:01:15;66.249.71.34;qwkilqgvraugpkn;local;bio;+id:("lil-9030037224");*;*;;1
2011-06-20 08:01:16;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 08:01:17;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 08:01:19;66.249.71.34;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-06-20 09:19:14;209.131.41.49;pt;local;bio;*;*;*;;1
2011-06-20 09:43:17;66.249.71.34;pt;local;bio;*;*;*;;1
2011-06-20 10:32:58;200.17.137.81;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-06-20 11:01:44;187.64.249.174;pt;local;bio;desenvolvimento sustentavel ;*;*;;1
2011-06-20 11:11:11;187.64.249.174;pt;local;bio;desenvolvimento sustentavel ;*;ALL;;2
2011-06-20 11:11:24;187.64.249.174;pt;local;bio;economia verde: china;*;ALL;;1
2011-06-20 11:11:33;187.64.249.174;pt;local;bio;ecopolitica;*;ALL;;1
2011-06-20 11:11:43;187.64.249.174;pt;local;bio;economia sustentavel;*;ALL;;1
2011-06-20 11:27:30;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 11:34:21;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:37:44;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:38:57;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:45:55;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:46:03;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:48:03;146.164.3.203;pt;local;bio;*;*;*;;1
2011-06-20 11:52:37;66.249.71.34;pt;local;bio;+id:("lil-9030037224");*;*;;1
2011-06-20 12:43:52;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 13:33:24;209.131.41.49;pt;local;bio;*;*;*;;1
2011-06-20 13:45:36;66.249.71.34;pt;local;bio;*;*;*;;1
2011-06-20 17:24:53;189.94.60.109;pt;local;bio;sindrome de dawm;*;*;;1
2011-06-20 17:25:13;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 17:26:02;189.94.60.109;pt;local;bio;sindrome de dow;*;BHLB;db:BHLB;1
2011-06-20 17:26:14;189.94.60.109;pt;local;bio;sindrome de down;*;BHLB;db:BHLB;1
2011-06-20 17:26:29;189.94.60.109;pt;local;bio;sindrome de dawn;*;BHLB;db:BHLB;1
2011-06-20 17:28:32;189.94.60.109;pt;local;bio;sindrome de dawn;kw;ALL;;1
2011-06-20 17:41:16;209.131.41.48;pt;local;bio;*;*;*;;1
2011-06-20 17:43:09;200.136.72.254;pt;local;bio;*;*;*;;1
2011-06-20 18:18:23;200.136.72.254;pt;local;bio;*;*;*;;1
2011-06-20 18:53:00;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 20:55:09;66.249.71.34;pt;local;bio;Sua seleção;*;*;;1
2011-06-20 21:09:21;174.133.134.130;pt;local;bio;*;*;*;;1
2011-06-20 21:17:05;189.114.16.3;pt;local;bio;saude do idoso;*;*;;1
2011-06-20 21:17:09;189.114.16.3;pt;local;bio;*;*;*;;1
2011-06-20 21:43:16;209.131.41.48;pt;local;bio;*;*;*;;1
2011-06-20 23:08:51;66.249.71.34;pt;local;bio;+id:("lil-13264049879");*;*;;1
