date;ip;lang;col;site;query;index;where;filter;from
2011-04-06 00:40:51;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-06 02:44:50;66.249.71.49;ppufejihenzxjri;local;bio;+id:("lil-9030037197");*;*;;1
2011-04-06 02:48:38;66.249.71.49;pt;local;bio;*;*;*;;1
2011-04-06 03:01:16;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-06 03:01:16;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-06 03:01:17;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-06 03:01:17;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-06 04:11:36;66.249.71.49;pt;local;bio;*;*;*;;1
2011-04-06 04:55:22;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-06 06:10:56;66.249.71.49;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-06 07:28:32;189.73.236.169;pt;local;bio;américa do norte no período da colonização;*;*;;1
2011-04-06 07:46:31;66.249.71.49;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-06 07:49:18;66.249.71.49;pt;local;bio;Sua seleção;*;*;;1
2011-04-06 07:55:54;66.249.71.49;xfdblysxhm;local;bio;*;*;*;;1
2011-04-06 09:21:42;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-06 09:38:42;66.249.71.49;pt;local;bio;+id:("lil-13264049979");*;*;;1
2011-04-06 13:34:03;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-06 13:35:56;200.144.29.106;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-06 13:36:35;200.144.29.106;pt;local;bio;acta botanica brasilica;*;*;;1
2011-04-06 13:38:47;200.144.29.106;pt;local;bio;Maria Margarida da Rocha Fiuza de Melo;*;ALL;;1
2011-04-06 15:12:29;66.249.71.49;pt;local;bio;Sua seleção;*;*;;1
2011-04-06 15:29:12;213.186.120.196;pt;local;bio;*;*;*;;1
2011-04-06 15:29:13;213.186.120.196;pt;local;bio;*;*;*;;1
2011-04-06 15:29:15;213.186.120.196;pt;local;bio;+id:("lil-18474058007");*;*;;1
2011-04-06 15:29:17;213.186.120.196;pt;local;bio;+id:("lil-18474058028");*;*;;1
2011-04-06 15:29:18;213.186.120.196;pt;local;bio;+id:("lil-18474058040");*;*;;1
2011-04-06 15:29:19;213.186.120.196;pt;local;bio;+id:("lil-18474058058");*;*;;1
2011-04-06 15:29:20;213.186.120.196;pt;local;bio;+id:("lil-18474058070");*;*;;1
2011-04-06 15:29:22;213.186.120.196;pt;local;bio;+id:("lil-18474058072");*;*;;1
2011-04-06 15:29:23;213.186.120.196;pt;local;bio;+id:("lil-18474058088");*;*;;1
2011-04-06 15:29:25;213.186.120.196;pt;local;bio;+id:("lil-20986061024");*;*;;1
2011-04-06 15:29:26;213.186.120.196;pt;local;bio;+id:("lil-3551021638");*;*;;1
2011-04-06 15:29:27;213.186.120.196;pt;local;bio;+id:("lil-41471091512");*;*;;1
2011-04-06 15:29:28;213.186.120.196;pt;local;bio;+id:("lil-43067093999");*;*;;1
2011-04-06 15:29:30;213.186.120.196;pt;local;bio;+id:("lil-9030037111");*;*;;1
2011-04-06 15:29:31;213.186.120.196;pt;local;bio;+id:("lil-9030037178");*;*;;1
2011-04-06 15:29:33;213.186.120.196;pt;local;bio;+id:("lil-9030037195");*;*;;1
2011-04-06 15:29:34;213.186.120.196;pt;local;bio;+id:("lil-9030037197");*;*;;1
2011-04-06 15:29:36;213.186.120.196;pt;local;bio;+id:("lil-9030037220");*;*;;1
2011-04-06 15:29:37;213.186.120.196;pt;local;bio;+id:("lil-9030037224");*;*;;1
2011-04-06 15:29:38;213.186.120.196;pt;local;bio;+id:("lil-9030037232");*;*;;1
2011-04-06 15:29:40;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000100001");*;*;;1
2011-04-06 15:29:41;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000100002");*;*;;1
2011-04-06 15:29:43;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200001");*;*;;1
2011-04-06 15:29:44;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200002");*;*;;1
2011-04-06 15:29:45;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200003");*;*;;1
2011-04-06 15:29:47;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200004");*;*;;1
2011-04-06 15:29:48;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200005");*;*;;1
2011-04-06 15:29:49;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200006");*;*;;1
2011-04-06 15:29:50;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200007");*;*;;1
2011-04-06 15:29:52;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200008");*;*;;1
2011-04-06 15:29:53;213.186.120.196;pt;local;bio;*;*;*;;1
2011-04-06 15:29:54;213.186.120.196;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-06 15:29:55;213.186.120.196;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-06 15:29:57;213.186.120.196;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-06 15:29:58;213.186.120.196;pt;local;bio;+id:("lil-13264049879");*;*;;1
2011-04-06 15:29:59;213.186.120.196;pt;local;bio;+id:("lil-13264049979");*;*;;1
2011-04-06 15:30:00;213.186.120.196;pt;local;bio;+id:("lil-18474058007");*;*;;1
2011-04-06 15:30:01;213.186.120.196;pt;local;bio;+id:("lil-18474058028");*;*;;1
2011-04-06 15:30:03;213.186.120.196;pt;local;bio;+id:("lil-18474058040");*;*;;1
2011-04-06 15:30:04;213.186.120.196;pt;local;bio;+id:("lil-18474058058");*;*;;1
2011-04-06 15:30:05;213.186.120.196;pt;local;bio;+id:("lil-18474058070");*;*;;1
2011-04-06 15:30:07;213.186.120.196;pt;local;bio;+id:("lil-18474058072");*;*;;1
2011-04-06 15:30:08;213.186.120.196;pt;local;bio;+id:("lil-18474058088");*;*;;1
2011-04-06 15:30:10;213.186.120.196;pt;local;bio;+id:("lil-20986061024");*;*;;1
2011-04-06 15:30:11;213.186.120.196;pt;local;bio;+id:("lil-3551021638");*;*;;1
2011-04-06 15:30:13;213.186.120.196;pt;local;bio;+id:("lil-41471091512");*;*;;1
2011-04-06 15:30:14;213.186.120.196;pt;local;bio;+id:("lil-43067093999");*;*;;1
2011-04-06 15:30:16;213.186.120.196;pt;local;bio;+id:("lil-9030037111");*;*;;1
2011-04-06 15:30:16;213.186.120.196;pt;local;bio;+id:("lil-9030037178");*;*;;1
2011-04-06 15:30:18;213.186.120.196;pt;local;bio;+id:("lil-9030037195");*;*;;1
2011-04-06 15:30:19;213.186.120.196;pt;local;bio;+id:("lil-9030037197");*;*;;1
2011-04-06 15:30:20;213.186.120.196;pt;local;bio;+id:("lil-9030037220");*;*;;1
2011-04-06 15:30:21;213.186.120.196;pt;local;bio;+id:("lil-9030037224");*;*;;1
2011-04-06 15:30:22;213.186.120.196;pt;local;bio;+id:("lil-9030037232");*;*;;1
2011-04-06 15:30:23;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000100001");*;*;;1
2011-04-06 15:30:25;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000100002");*;*;;1
2011-04-06 15:30:26;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200001");*;*;;1
2011-04-06 15:30:27;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200002");*;*;;1
2011-04-06 15:30:29;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200003");*;*;;1
2011-04-06 15:30:30;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200004");*;*;;1
2011-04-06 15:30:31;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200005");*;*;;1
2011-04-06 15:30:33;213.186.120.196;pt;local;bio;+id:("scl-S0074-02761909000200006");*;*;;1
