date;ip;lang;col;site;query;index;where;filter;from
2011-04-29 00:18:08;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-29 02:24:56;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-29 03:25:17;66.249.71.43;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 03:38:18;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-29 03:38:19;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-29 03:38:19;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-29 03:38:20;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-29 03:53:24;66.249.71.43;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 03:57:01;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-29 07:03:29;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-29 08:58:10;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-29 09:59:01;157.92.44.72;pt;local;bio;*;*;*;;1
2011-04-29 09:59:35;157.92.44.72;pt;local;bio;*;*;*;;1
2011-04-29 09:59:46;157.92.44.71;pt;local;bio;*;*;*;;1
2011-04-29 09:59:47;157.92.44.72;pt;local;bio;*;*;*;;1
2011-04-29 10:24:22;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-29 10:28:54;200.136.72.254;pt;local;bio;dengue;*;*;;1
2011-04-29 10:30:13;200.198.242.94;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 10:33:30;200.198.242.94;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 10:33:45;200.198.242.94;pt;local;bio;*;*;BHLB;db:BHLB;2
2011-04-29 10:37:04;200.198.242.94;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 10:38:48;200.198.242.94;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-29 10:39:33;200.198.242.94;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 10:42:19;200.198.242.94;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 10:42:35;200.198.242.94;pt;local;bio;mamíferos;*;SCIB;db:SCIB;1
2011-04-29 10:42:48;200.198.242.94;pt;local;bio;mammals;*;SCIB;db:SCIB;1
2011-04-29 10:56:08;201.50.123.114;pt;local;bio;biodiversidade artropodes;*;*;;1
2011-04-29 10:58:30;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 10:58:44;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";1
2011-04-29 10:58:58;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";2
2011-04-29 11:05:48;157.86.112.214;pt;local;bio;joao vicente torres homem;*;*;;1
2011-04-29 11:06:06;157.86.112.214;pt;local;bio;torres homem;au;BHLB;db:BHLB;1
2011-04-29 11:06:10;157.86.112.214;pt;local;bio;torres homem;au;BHLG;db:BHLG;1
2011-04-29 11:06:14;157.86.112.214;pt;local;bio;torres homem;au;SCIB;db:SCIB;1
2011-04-29 11:07:07;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";3
2011-04-29 11:07:27;157.86.112.214;pt;local;bio;molestias do sistema nervoso;ti;ALL;;1
2011-04-29 11:07:32;157.86.112.214;pt;local;bio;molestias do sistema nervoso;ti;BHLB;db:BHLB;1
2011-04-29 11:07:35;157.86.112.214;pt;local;bio;molestias do sistema nervoso;ti;BHLG;db:BHLG;1
2011-04-29 11:07:39;157.86.112.214;pt;local;bio;molestias do sistema nervoso;ti;SCIB;db:SCIB;1
2011-04-29 11:07:57;157.86.112.214;pt;local;bio;molestias do systema nervoso;ti;SCIB;db:SCIB;1
2011-04-29 11:08:22;157.86.112.214;pt;local;bio;lições sobre molestias do systema nervoso;ti;SCIB;db:SCIB;1
2011-04-29 11:19:07;157.86.112.214;pt;local;bio;coura;ti;BHLB;db:BHLB;1
2011-04-29 11:19:14;157.86.112.214;pt;local;bio;coura;au;BHLB;db:BHLB;1
2011-04-29 11:19:22;157.86.112.214;pt;local;bio;coura;au;BHLG;db:BHLG;1
2011-04-29 11:19:26;157.86.112.214;pt;local;bio;coura;au;ALL;;1
2011-04-29 11:28:56;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";4
2011-04-29 11:29:10;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";5
2011-04-29 11:29:23;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";6
2011-04-29 11:29:42;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"article";7
2011-04-29 11:30:35;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-29 11:30:51;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"book";1
2011-04-29 11:31:20;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"book";2
2011-04-29 11:31:47;201.50.123.114;pt;local;bio;*;*;BHLB;db:BHLB AND type:"book";3
2011-04-29 11:31:50;157.92.44.72;pt;local;bio;*;*;*;;1
2011-04-29 11:32:06;201.50.123.114;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-29 11:32:11;157.92.44.71;pt;local;bio;*;*;*;;1
2011-04-29 11:32:19;157.92.44.72;pt;local;bio;*;*;*;;1
2011-04-29 11:32:24;157.92.44.71;pt;local;bio;*;*;*;;1
2011-04-29 11:32:25;201.50.123.114;pt;local;bio;*;*;BHLG;db:BHLG;2
2011-04-29 11:32:48;201.50.123.114;pt;local;bio;*;*;BHLG;db:BHLG;6
2011-04-29 11:33:07;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 11:33:42;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB AND type:"article";1
2011-04-29 11:33:50;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB AND type:"article";8
2011-04-29 11:34:12;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB AND type:"article";10
2011-04-29 11:34:22;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB AND type:"article";11
2011-04-29 11:34:27;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB AND type:"article";16
2011-04-29 11:34:47;201.50.123.114;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 12:08:11;187.15.124.125;en;local;bio;emilio goeldi;*;*;;1
2011-04-29 12:08:30;187.15.124.125;en;local;bio;aves brasileiras;*;*;;1
2011-04-29 12:31:07;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-29 14:19:08;66.249.71.43;pt;local;bio;*;*;*;;1
2011-04-29 14:21:32;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-29 14:28:31;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-29 15:42:24;200.139.12.121;pt;local;bio;mimetismo;*;*;;1
2011-04-29 15:59:32;66.249.71.43;pt;local;bio;*;*;*;;1
2011-04-29 17:29:04;200.198.242.94;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-29 17:44:52;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-29 18:09:16;190.110.217.45;es;local;bio;defoest;*;*;;1
2011-04-29 18:09:35;190.110.217.45;es;local;bio;*;*;*;;1
2011-04-29 18:09:56;190.110.217.45;es;local;bio;defoest;*;ALL;;1
2011-04-29 18:10:33;190.110.217.45;es;local;bio;defoest;*;ALL;;1
2011-04-29 18:58:25;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
