date;ip;lang;col;site;query;index;where;filter;from
2011-04-05 03:46:24;66.249.71.49;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-05 03:51:48;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-05 04:02:23;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-05 04:02:23;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-05 04:02:24;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-05 04:02:24;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-05 04:28:04;66.249.71.49;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-04-05 04:28:06;66.249.71.49;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-05 04:28:35;66.249.71.49;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-05 06:11:47;66.249.71.49;pt;local;bio;Sua seleção;*;*;;1
2011-04-05 06:19:43;66.249.71.49;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-05 08:09:32;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-05 09:59:01;66.249.71.49;xfdblysxhm;local;bio;*;*;*;;1
2011-04-05 10:08:06;186.204.68.142;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-04-05 10:09:10;186.204.68.142;es;local;bio;*;*;*;;1
2011-04-05 10:09:17;186.204.68.142;es;local;bio;*;*;ALL;ta_cluster:"Braz. J. Biol.";1
2011-04-05 10:35:34;187.58.57.3;pt;local;bio;gravidez;*;*;;1
2011-04-05 10:37:19;187.58.57.3;pt;local;bio;gravidez;ti;SCIB;db:SCIB;1
2011-04-05 10:37:57;187.58.57.3;pt;local;bio;ciclo lunar e corte de cabelo;ti;SCIB;db:SCIB;1
2011-04-05 10:38:04;187.58.57.3;pt;local;bio;ciclo lunar e corte de cabelo;kw;SCIB;db:SCIB;1
2011-04-05 10:38:17;187.58.57.3;pt;local;bio;ciclo lunar e reprodicao;kw;SCIB;db:SCIB;1
2011-04-05 10:38:23;187.58.57.3;pt;local;bio;ciclo lunar e reproducao;kw;SCIB;db:SCIB;1
2011-04-05 10:38:32;187.58.57.3;pt;local;bio;ciclo lunar e reproducao humana;kw;SCIB;db:SCIB;1
2011-04-05 10:38:38;187.58.57.3;pt;local;bio;ciclo lunar e reproducao humana;kw;SCIB;db:SCIB;1
2011-04-05 10:39:53;187.58.57.3;pt;local;bio;influencia do ciclo lunar na reproducao humana;kw;SCIB;db:SCIB;1
2011-04-05 10:40:09;187.58.57.3;pt;local;bio;influencia do ciclo lunar ;kw;SCIB;db:SCIB;1
2011-04-05 10:40:17;187.58.57.3;pt;local;bio;influencia do ciclo lunar ;*;ALL;;1
