date;ip;lang;col;site;query;index;where;filter;from
2011-02-22 00:28:59;66.249.71.52;yiewkcbsz;local;bio;+id:("lil-9030037197");*;*;;1
2011-02-22 01:22:19;66.249.71.52;xfdblysxhm;local;bio;*;*;*;;1
2011-02-22 01:39:13;66.249.71.52;yiewkcbsz;local;bio;+id:("lil-13264049879");*;*;;1
2011-02-22 01:40:22;66.249.72.122;yiewkcbsz;local;bio;+id:("lil-13264049979");*;*;;1
2011-02-22 01:51:29;66.249.71.52;yiewkcbsz;local;bio;+id:("lil-9030037111");*;*;;1
2011-02-22 01:53:11;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-22 03:00:37;66.249.71.52;pt;local;bio;+id:("lil-9030037178");*;*;;1
2011-02-22 04:44:45;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-22 06:41:36;66.249.71.52;pt;local;bio;+id:("lil-18474058028");*;*;;1
2011-02-22 07:20:29;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-22 09:32:08;201.34.121.2;pt;local;bio;gabriela;*;*;;1
2011-02-22 09:32:26;201.34.121.2;pt;local;bio;giardia;*;*;;1
2011-02-22 09:56:41;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-22 11:12:20;208.115.111.68;pt;local;bio;*;*;*;;1
2011-02-22 11:20:56;201.65.17.211;pt;local;bio;ecologia;*;*;;1
2011-02-22 11:55:51;189.112.197.5;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-22 11:55:53;189.112.197.5;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-22 11:56:12;189.112.197.5;pt;local;bio;canabis;*;*;;1
2011-02-22 13:18:58;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-22 13:40:37;213.186.120.196;pt;local;bio;*;*;*;;1
2011-02-22 16:23:45;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-22 18:22:08;66.249.71.52;pt;local;bio;*;*;*;;1
2011-02-22 19:04:24;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-22 19:08:13;208.115.111.68;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-22 19:21:03;187.62.152.19;pt;local;bio;bioversidade;*;*;;1
2011-02-22 19:29:31;201.94.161.22;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-22 19:29:47;201.94.161.22;pt;local;bio;Baccharis trimera;*;BHLB;db:BHLB;1
2011-02-22 19:29:56;201.94.161.22;pt;local;bio;Baccharis trimera;kw;BHLB;db:BHLB;1
2011-02-22 19:30:01;201.94.161.22;pt;local;bio;Baccharis trimera;kw;ALL;;1
2011-02-22 21:38:41;209.131.41.48;pt;local;bio;*;*;*;;1
