date;ip;lang;col;site;query;index;where;filter;from
2010-12-05 21:08:38;189.72.86.34;pt;local;bio;anfíbios;ti;SCIB;db:SCIB;1
2010-12-05 21:09:05;189.72.86.34;pt;local;bio;anura;*;*;;1
2010-12-05 21:11:35;189.72.86.34;pt;local;bio;anura;*;ALL;;2
2010-12-05 21:14:48;189.120.230.28;pt;local;bio;aziz;*;ALL;type:"article";1
2010-12-05 21:15:01;189.72.86.34;pt;local;bio;anura;*;ALL;;3
2010-12-05 21:15:11;189.120.230.28;pt;local;bio;aziz ab saber;au;ALL;;1
2010-12-05 21:15:14;189.120.230.28;pt;local;bio;*;*;*;;1
2010-12-05 21:15:29;189.120.230.28;pt;local;bio;*;*;ALL;;1
2010-12-05 21:15:32;189.72.86.34;pt;local;bio;anura;*;ALL;;4
2010-12-05 21:15:34;189.120.230.28;pt;local;bio;*;*;ALL;;1
2010-12-05 21:15:38;189.120.230.28;pt;local;bio;*;*;ALL;;1
2010-12-05 21:15:46;189.120.230.28;pt;local;bio;*;*;ALL;la:"Pt";1
2010-12-05 21:18:22;187.65.140.55;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-05 21:18:28;189.59.202.206;pt;local;bio;lepidoptera;*;*;;1
2010-12-05 21:18:43;189.72.86.34;pt;local;bio;duellman;au;ALL;;1
2010-12-05 21:18:57;187.65.140.55;pt;local;bio;*;kw;SCIB;db:SCIB;1
2010-12-05 21:19:28;187.65.140.55;pt;local;bio;direito administrativo;kw;SCIB;db:SCIB;1
2010-12-05 21:19:41;187.65.140.55;pt;local;bio;direito administrativo;kw;ALL;;1
2010-12-05 21:19:49;189.72.86.34;pt;local;bio;duellman;au;ALL;;2
2010-12-05 21:19:51;187.65.140.55;pt;local;bio;direito;*;*;;1
2010-12-05 21:19:59;189.72.86.34;pt;local;bio;duellman;au;ALL;;1
2010-12-05 21:20:20;189.72.86.34;pt;local;bio;haddad;au;ALL;;1
2010-12-05 21:20:24;187.65.140.55;pt;local;bio;direito;*;ALL;la:"Pt";1
2010-12-05 21:23:23;189.72.86.34;pt;local;bio;célio haddad;au;ALL;;1
2010-12-05 21:23:31;189.72.86.34;pt;local;bio;haddad;au;ALL;;1
2010-12-05 21:24:09;189.120.230.28;pt;local;bio;patrimonio natural;*;ALL;;1
2010-12-05 21:24:21;189.120.230.28;pt;local;bio;patrimonio natural;*;ALL;la:"Pt";1
2010-12-05 21:24:24;189.72.86.34;pt;local;bio;haddad;au;ALL;;2
2010-12-05 21:25:10;189.72.86.34;pt;local;bio;haddad;au;ALL;;3
2010-12-05 21:25:26;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;2
2010-12-05 21:25:29;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;5
2010-12-05 21:25:31;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;8
2010-12-05 21:28:19;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;10
2010-12-05 21:28:27;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;11
2010-12-05 21:28:31;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;;19
2010-12-05 21:28:50;189.59.202.206;pt;local;bio;lepidoptera;*;ALL;year_cluster:"2008";1
2010-12-05 21:29:18;189.59.202.206;pt;local;bio;lepidoptera minas gerais;*;ALL;;1
2010-12-05 21:36:51;189.4.125.94;pt;local;bio;*;*;*;;1
2010-12-05 21:37:58;189.0.139.21;pt;local;bio;crustacea;kw;ALL;;2
2010-12-05 21:40:56;189.59.202.206;pt;local;bio;borboleta;*;*;;1
2010-12-05 21:42:03;189.0.139.21;pt;local;bio;crustacea;kw;ALL;ta_cluster:"Marine investigations in South Africa /  Cape of Good Hope Dept. of Agriculture.";1
2010-12-05 22:00:03;201.86.220.241;pt;local;bio;macrofitas;*;*;;1
2010-12-05 22:13:10;187.79.93.106;pt;local;bio;anuros;*;*;;1
2010-12-05 22:14:30;187.79.93.106;pt;local;bio;anuros;*;ALL;;2
2010-12-05 22:22:25;189.107.137.41;pt;local;bio;reflorestamento;*;*;;1
2010-12-05 22:23:05;189.107.137.41;pt;local;bio;reflorestamento;*;ALL;;2
2010-12-05 22:23:55;187.79.93.106;pt;local;bio;anuros;*;ALL;;3
2010-12-05 22:26:42;187.79.93.106;pt;local;bio;anuros;*;ALL;;4
2010-12-05 22:28:06;187.79.93.106;pt;local;bio;anuros;*;ALL;;5
2010-12-05 22:29:10;187.79.93.106;pt;local;bio;anuros;*;ALL;;6
2010-12-05 22:31:29;187.79.93.106;pt;local;bio;parasitas;*;ALL;;1
2010-12-05 22:33:51;187.79.93.106;pt;local;bio;parasitas;*;ALL;;2
2010-12-05 22:34:19;200.167.185.226;pt;local;bio;mamiferos;*;*;;1
2010-12-05 22:35:21;187.79.93.106;pt;local;bio;parasitas;*;ALL;;3
2010-12-05 22:36:02;187.79.93.106;pt;local;bio;parasitas;*;ALL;;4
2010-12-05 22:37:31;187.79.93.106;pt;local;bio;parasitas;*;ALL;;5
2010-12-05 22:39:06;187.79.93.106;pt;local;bio;parasitas;*;ALL;;6
2010-12-05 22:40:35;187.79.93.106;pt;local;bio;parasitas;*;ALL;;7
2010-12-05 22:42:40;187.79.93.106;pt;local;bio;parasitas;*;ALL;;8
2010-12-05 22:43:59;187.79.93.106;pt;local;bio;parasitas;*;ALL;;9
2010-12-05 22:50:32;187.79.93.106;pt;local;bio;nematóides de anfíbios;*;ALL;;1
2010-12-05 22:50:39;187.79.93.106;pt;local;bio;nematóides;*;ALL;;1
2010-12-05 22:50:53;187.79.93.106;pt;local;bio;parasitas de anfíbios;*;ALL;;1
2010-12-05 22:51:01;187.79.93.106;pt;local;bio;parasitas;*;ALL;;1
2010-12-05 22:51:02;187.79.93.106;pt;local;bio;parasitas;*;ALL;;1
2010-12-05 22:51:32;187.79.93.106;pt;local;bio;parasitas;*;ALL;;2
2010-12-05 22:51:34;200.167.185.226;pt;local;bio;mamiferos;*;*;;1
2010-12-05 22:51:51;187.79.93.106;pt;local;bio;parasitas;*;ALL;;3
2010-12-05 22:52:07;187.79.93.106;pt;local;bio;parasitas;*;ALL;;4
2010-12-05 22:52:42;187.79.93.106;pt;local;bio;parasitas;*;ALL;;5
2010-12-05 22:54:09;187.52.90.188;pt;local;bio;mamiferos;*;ALL;la:"Pt";1
2010-12-05 22:54:11;200.167.185.226;pt;local;bio;mamiferos;*;ALL;la:"Pt";1
2010-12-05 22:54:48;200.167.185.226;pt;local;bio;mamiferos;*;ALL;la:"Pt";2
2010-12-05 22:55:36;200.167.185.226;pt;local;bio;mamiferos;*;ALL;la:"Pt";3
2010-12-05 22:57:59;187.52.90.188;pt;local;bio; mamiferos brasileiros;*;ALL;;1
2010-12-05 22:57:59;200.167.185.226;pt;local;bio; mamiferos brasileiros;*;ALL;;1
2010-12-05 22:58:27;200.167.185.226;pt;local;bio;  mamiferos amazonicos;*;ALL;;1
2010-12-05 22:58:46;187.52.90.188;pt;local;bio;ecologia de  mamiferos;*;ALL;;1
2010-12-05 22:59:05;189.112.102.2;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-05 22:59:39;187.52.90.188;pt;local;bio;  mamiferos;*;ALL;;1
