date;ip;lang;col;site;query;index;where;filter;from
2010-12-06 07:59:26;189.76.232.10;pt;local;bio;candeia;*;*;;1
2010-12-06 07:59:35;189.76.232.10;pt;local;bio;café;*;ALL;;1
2010-12-06 08:00:21;187.55.74.43;pt;local;bio;ecologia paidagem;*;*;;1
2010-12-06 08:00:32;187.55.74.43;pt;local;bio;ecologia paisagem;*;ALL;;1
2010-12-06 08:01:18;187.55.74.43;pt;local;bio;araucaria;*;ALL;;1
2010-12-06 08:02:13;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;1
2010-12-06 08:02:40;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;2
2010-12-06 08:03:08;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;3
2010-12-06 08:03:15;189.4.125.94;pt;local;bio;*;*;*;;1
2010-12-06 08:03:30;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;4
2010-12-06 08:04:01;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;5
2010-12-06 08:04:26;187.55.74.43;pt;local;bio;campos gerais;*;ALL;;6
2010-12-06 08:05:23;187.55.74.43;pt;local;bio;estepe gramineo lenhosa;*;ALL;;1
2010-12-06 08:05:31;187.55.74.43;pt;local;bio;estepe;*;ALL;;1
2010-12-06 08:05:53;200.235.185.97;pt;local;bio;bioma;*;*;;1
2010-12-06 08:06:00;200.235.185.97;pt;local;bio;bioma goulart;*;ALL;;1
2010-12-06 08:06:04;201.52.114.175;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:06:07;200.235.185.97;pt;local;bio;goulart;*;ALL;;1
2010-12-06 08:06:24;200.235.185.97;pt;local;bio;carlos goulart;*;ALL;;1
2010-12-06 08:06:51;200.235.185.97;pt;local;bio;goulart, Carlos;*;ALL;;1
2010-12-06 08:09:22;189.4.125.94;pt;local;bio;Ubatuba;*;ALL;;6
2010-12-06 08:11:54;189.47.163.50;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:13:29;189.47.166.91;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 08:17:08;200.168.237.67;pt;local;bio;bromélia;*;*;;1
2010-12-06 08:17:21;200.168.237.67;pt;local;bio;flores;*;*;;1
2010-12-06 08:17:38;200.168.237.67;pt;local;bio; flores tropicais;*;ALL;;1
2010-12-06 08:18:20;189.24.75.6;pt;local;bio;*;*;*;;1
2010-12-06 08:20:49;164.85.67.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 08:20:49;164.85.67.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 08:22:26;189.47.166.91;pt;local;bio;*;*;SCIB;db:SCIB;2
2010-12-06 08:24:06;200.203.148.210;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:24:13;189.47.166.91;pt;local;bio;*;*;SCIB;db:SCIB;3
2010-12-06 08:26:00;187.53.220.254;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:26:22;187.53.220.254;pt;local;bio;*;*;BHLG;db:BHLG;1
2010-12-06 08:27:27;187.53.220.254;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 08:32:02;189.11.118.82;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:32:08;186.206.166.242;pt;local;bio;aves;*;*;;1
2010-12-06 08:32:14;189.11.118.82;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:34:08;186.206.166.242;pt;local;bio;*;*;*;;1
2010-12-06 08:34:47;186.206.166.242;pt;local;bio;Glaucidium brasilianum;*;ALL;;1
2010-12-06 08:34:52;186.206.166.242;pt;local;bio;Glaucidium ;*;ALL;;1
2010-12-06 08:36:04;200.132.26.2;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 08:36:29;186.206.166.242;pt;local;bio;aves;*;ALL;;2
2010-12-06 08:36:57;186.206.166.242;pt;local;bio;aves;*;ALL;;3
2010-12-06 08:37:41;186.206.166.242;pt;local;bio;Helmut sick;*;ALL;;1
2010-12-06 08:41:08;189.24.85.17;pt;local;bio;*;*;*;;1
2010-12-06 08:41:25;187.114.68.36;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 08:44:26;143.107.194.40;pt;local;bio;peixe;*;*;;1
2010-12-06 08:44:53;143.107.194.40;pt;local;bio;ictiofauna;*;ALL;;1
2010-12-06 08:54:33;161.148.106.122;pt;local;bio;onça;*;*;;1
2010-12-06 08:54:52;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;;1
2010-12-06 08:55:16;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;;2
2010-12-06 08:55:26;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;;3
2010-12-06 08:55:48;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;;4
2010-12-06 08:56:20;161.148.106.122;pt;local;bio;estoque de carbono ;kw;ALL;;1
2010-12-06 08:56:31;201.82.82.35;pt;local;bio;mandioca;*;*;;1
2010-12-06 08:56:33;161.148.106.122;pt;local;bio;carbono ;kw;ALL;;1
2010-12-06 08:56:46;200.18.53.42;pt;local;bio;madeiras brasileiras;*;*;;1
2010-12-06 08:56:51;161.148.106.122;pt;local;bio;efeito de borda ;kw;ALL;;1
2010-12-06 08:56:58;200.18.53.42;pt;local;bio;madeiras;*;*;;1
2010-12-06 08:57:06;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;ta_cluster:"Rev. bras. Bot.";4
2010-12-06 08:57:32;161.148.106.122;pt;local;bio;biomassa ;ti;ALL;ta_cluster:"Rev. bras. Bot." AND type:"article";1
2010-12-06 08:57:40;200.132.146.18;pt;local;bio;Pampa;*;*;;1
2010-12-06 08:57:44;161.148.106.122;pt;local;bio;*;*;*;;1
2010-12-06 08:57:53;200.18.53.42;pt;local;bio;madeiras;*;ALL;;2
2010-12-06 08:57:57;161.148.106.122;pt;local;bio;borda ;*;ALL;;1
2010-12-06 08:58:19;161.148.106.122;pt;local;bio;borda ;*;ALL;;2
2010-12-06 08:58:26;161.148.106.122;pt;local;bio;borda ;*;ALL;;3
2010-12-06 08:58:33;161.148.106.122;pt;local;bio;borda ;*;ALL;;4
2010-12-06 08:58:37;187.114.11.117;pt;local;bio;DeVries;*;*;;1
2010-12-06 08:58:40;161.148.106.122;pt;local;bio;borda ;*;ALL;;5
2010-12-06 08:58:47;161.148.106.122;pt;local;bio;borda ;*;ALL;;6
2010-12-06 08:58:57;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;;1
2010-12-06 08:58:59;161.148.106.122;pt;local;bio;borda ;*;ALL;;7
2010-12-06 08:59:09;161.148.106.122;pt;local;bio;borda ;*;ALL;;8
2010-12-06 08:59:22;161.148.106.122;pt;local;bio;*;*;*;;1
2010-12-06 08:59:30;161.148.106.122;pt;local;bio;onça parda ;*;ALL;;1
2010-12-06 08:59:32;187.114.11.117;pt;local;bio;Guia de lepidoptera;*;ALL;;1
2010-12-06 08:59:36;187.114.11.117;pt;local;bio;Guia lepidoptera;*;ALL;;1
2010-12-06 08:59:42;187.114.11.117;pt;local;bio;Lepi;*;ALL;;1
2010-12-06 08:59:47;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;;1
2010-12-06 08:59:49;161.148.106.122;pt;local;bio;biomassa  ;*;ALL;;1
2010-12-06 08:59:55;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;;2
2010-12-06 09:00:00;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB;1
2010-12-06 09:00:01;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;;3
2010-12-06 09:00:29;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB;2
2010-12-06 09:00:38;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB;9
2010-12-06 09:00:52;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB;4
2010-12-06 09:01:06;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB AND ta_cluster:"Rev. bras. Bot.";1
2010-12-06 09:01:20;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB AND ta_cluster:"Rev. bras. Bot." AND ta_cluster:"Rev. bras. Bot.";1
2010-12-06 09:01:30;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article";1
2010-12-06 09:01:32;161.148.106.122;pt;local;bio;biomassa  ;*;SCIB;db:SCIB AND ta_cluster:"Rev. bras. Bot." AND ta_cluster:"Rev. bras. Bot." AND la:"Pt";1
2010-12-06 09:01:39;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt";1
2010-12-06 09:02:33;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt";2
2010-12-06 09:03:17;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt";3
2010-12-06 09:05:37;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt";2
2010-12-06 09:07:24;143.107.97.7;pt;local;bio;sunspots periods climate rain;*;*;;1
2010-12-06 09:07:32;143.107.97.7;pt;local;bio;rosa;*;ALL;;1
2010-12-06 09:11:56;189.59.79.45;pt;local;bio;cerrado;*;*;;1
2010-12-06 09:13:58;187.23.237.19;pt;local;bio;horta mandala;*;*;;1
2010-12-06 09:14:05;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt";1
2010-12-06 09:14:11;187.23.237.19;pt;local;bio;horta ;*;ALL;;1
2010-12-06 09:14:46;187.23.237.19;pt;local;bio;agrofloresta;*;ALL;;1
2010-12-06 09:15:24;187.23.237.19;pt;local;bio;biomimética;*;ALL;;1
2010-12-06 09:15:33;187.23.237.19;pt;local;bio;educação ambiental;*;ALL;;1
2010-12-06 09:15:44;187.23.237.19;pt;local;bio;insetos;*;ALL;;1
2010-12-06 09:16:14;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"Pt" AND la:"Pt";1
2010-12-06 09:16:23;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article";1
2010-12-06 09:16:27;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"En";1
2010-12-06 09:18:34;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"En";2
2010-12-06 09:19:25;187.114.11.117;pt;local;bio;Lepidoptera;*;ALL;type:"article" AND la:"En";3
2010-12-06 09:19:35;143.107.136.63;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:20:08;189.59.202.41;pt;local;bio;botânica jequitinhonha;*;*;;1
2010-12-06 09:20:18;189.59.202.41;pt;local;bio;jequitinhonha;*;ALL;;1
2010-12-06 09:20:44;143.107.136.63;pt;local;bio;mangostim;kw;BHLB;db:BHLB;1
2010-12-06 09:20:49;143.107.136.63;pt;local;bio;mangostim;kw;ALL;;1
2010-12-06 09:20:56;200.130.34.136;pt;local;bio;amaranthaceae;*;*;;1
2010-12-06 09:21:24;189.59.202.41;pt;local;bio;avifauna;*;*;;1
2010-12-06 09:22:01;189.59.202.41;pt;local;bio;phibalura;*;ALL;;1
2010-12-06 09:22:35;189.59.202.41;pt;local;bio;sporophila;*;*;;1
2010-12-06 09:22:40;189.59.202.41;pt;local;bio;almenara;*;ALL;;1
2010-12-06 09:22:46;189.59.202.41;pt;local;bio;flora;*;ALL;;1
2010-12-06 09:23:06;189.59.202.41;pt;local;bio;flora norte de minas;*;ALL;;1
2010-12-06 09:23:10;189.59.202.41;pt;local;bio;norte de minas;*;ALL;;1
2010-12-06 09:23:21;189.19.116.11;pt;local;bio;Pereskia aculeata;*;*;;1
2010-12-06 09:23:30;189.59.202.41;pt;local;bio;helmut sick;*;*;;1
2010-12-06 09:23:41;189.59.202.41;pt;local;bio;norte de minas;*;ALL;;2
2010-12-06 09:23:44;189.19.116.11;pt;local;bio;Pereskia aculeata;*;ALL;;1
2010-12-06 09:23:52;189.19.116.11;pt;local;bio;Pereskia aculeata;*;ALL;;1
2010-12-06 09:24:01;189.59.202.41;pt;local;bio;nordeste de minas;*;ALL;;1
2010-12-06 09:24:02;189.19.116.11;pt;local;bio;Pereskia aculeata;*;BHLB;db:BHLB;1
2010-12-06 09:24:08;187.114.11.117;pt;local;bio;que disponibiliza com acesso livre milhares de obras, artigos, mapas e documentos históricos sobre a biodiversidade brasileira.;*;ALL;;1
2010-12-06 09:24:18;189.19.116.11;pt;local;bio;Pereskia aculeata;ti;BHLB;db:BHLB;1
2010-12-06 09:24:44;189.19.116.11;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:24:45;187.114.11.117;pt;local;bio;butterflies;*;ALL;;1
2010-12-06 09:24:56;189.59.202.41;pt;local;bio;luis fabio silveira;*;*;;1
2010-12-06 09:24:58;187.114.11.117;pt;local;bio;butterflies;*;ALL;ta_cluster:"Papilio.";1
2010-12-06 09:25:14;189.19.116.11;pt;local;bio;*;*;BHLB;db:BHLB;2
2010-12-06 09:25:23;189.19.116.11;pt;local;bio;*;*;BHLB;db:BHLB;3
2010-12-06 09:25:48;187.114.11.117;pt;local;bio;butterflies;*;ALL;;1
2010-12-06 09:26:59;187.114.11.117;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:27:31;189.19.116.11;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:27:44;187.114.11.117;pt;local;bio;mapa;*;*;;1
2010-12-06 09:27:51;187.114.11.117;pt;local;bio;mapa serra do caparaó;*;ALL;;1
2010-12-06 09:27:53;189.19.116.11;pt;local;bio;*;*;SCIB;db:SCIB;2
2010-12-06 09:27:55;201.80.250.44;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:27:58;187.114.11.117;pt;local;bio;mapa morfologia brasil;*;ALL;;1
2010-12-06 09:28:09;187.114.11.117;pt;local;bio;mapa morfométrico brasil;*;ALL;;1
2010-12-06 09:28:11;189.19.116.11;pt;local;bio;*;*;SCIB;db:SCIB;3
2010-12-06 09:28:18;187.114.11.117;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:28:31;187.114.11.117;pt;local;bio;fauna;*;*;;1
2010-12-06 09:28:36;187.114.11.117;pt;local;bio;fauna;*;ALL;;2
2010-12-06 09:28:47;187.114.11.117;pt;local;bio;fauna brasileira;*;ALL;;1
2010-12-06 09:29:22;187.114.11.117;pt;local;bio;fauna brasileira;*;ALL;;2
2010-12-06 09:30:17;200.17.55.194;pt;local;bio;oryza glumaepatula;*;*;;1
2010-12-06 09:31:24;189.59.202.41;pt;local;bio;rubim;*;ALL;;1
2010-12-06 09:31:52;189.59.202.41;pt;local;bio;turmalina;*;ALL;;1
2010-12-06 09:32:23;200.233.31.241;pt;local;bio;poluição taim;*;*;;1
2010-12-06 09:32:30;200.233.31.241;pt;local;bio;taim;*;ALL;;1
2010-12-06 09:33:43;187.114.11.117;pt;local;bio;mikania;*;*;;1
2010-12-06 09:34:09;187.114.11.117;pt;local;bio;mikania;*;ALL;;2
2010-12-06 09:34:10;189.114.10.42;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:36:56;189.59.202.41;pt;local;bio;oliverio pinto;*;*;;1
2010-12-06 09:37:07;189.59.202.41;pt;local;bio;aves minas gerais;*;*;;1
2010-12-06 09:37:39;189.93.140.149;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:38:13;189.93.140.149;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:38:28;189.59.202.41;pt;local;bio;aves minas gerais;*;ALL;;2
2010-12-06 09:38:34;189.93.140.149;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:38:35;200.187.7.132;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:39:03;200.187.7.132;pt;local;bio;mata ciliar;*;BHLB;db:BHLB;1
2010-12-06 09:39:09;189.93.140.149;pt;local;bio;água recursos hídricos;*;BHLB;db:BHLB;1
2010-12-06 09:39:22;189.83.95.94;pt;local;bio;lagartos;*;*;;1
2010-12-06 09:39:24;189.93.140.149;pt;local;bio;recursos hídricos;*;BHLB;db:BHLB;1
2010-12-06 09:39:40;189.93.140.149;pt;local;bio;recursos hídricos água;kw;BHLB;db:BHLB;1
2010-12-06 09:39:40;189.93.140.149;pt;local;bio;recursos hídricos água;kw;BHLB;db:BHLB;1
2010-12-06 09:40:06;189.93.140.149;pt;local;bio;água recursos hídricos;*;*;;1
2010-12-06 09:42:30;189.93.140.149;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:44:20;201.17.146.163;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:46:55;200.128.60.43;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 09:48:48;200.128.60.43;pt;local;bio;heliconius;*;BHLG;db:BHLG;1
2010-12-06 09:49:26;200.198.194.254;pt;local;bio;goniozus;*;*;;1
2010-12-06 09:49:41;200.198.194.254;pt;local;bio;goniosus;*;ALL;;1
2010-12-06 09:50:03;187.13.45.216;pt;local;bio;efeito de borda;*;*;;1
2010-12-06 09:50:25;189.8.88.10;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 09:50:58;189.28.137.139;pt;local;bio;uxi amarelo;*;*;;1
2010-12-06 09:51:17;187.13.45.216;pt;local;bio;efeito de borda;*;ALL;;2
2010-12-06 09:52:27;187.13.45.216;pt;local;bio;impacto do efeito de borda na população de roedores;*;ALL;;2
2010-12-06 09:52:40;187.13.45.216;pt;local;bio;efeito de borda na população de roedores;*;ALL;;1
2010-12-06 09:53:05;187.13.45.216;pt;local;bio;efeito de borda ;*;ALL;;1
2010-12-06 09:53:25;187.13.45.216;pt;local;bio;efeito de borda na biodiversidade;*;ALL;;1
2010-12-06 09:54:48;187.46.63.39;pt;local;bio;santa catarina;*;*;;1
2010-12-06 09:56:05;200.128.60.43;pt;local;bio;heliconius;*;BHLB;db:BHLB;1
2010-12-06 09:56:10;187.46.63.39;pt;local;bio;santa catarina;*;ALL;;2
2010-12-06 09:56:55;187.46.63.39;pt;local;bio;santa catarina;*;ALL;;3
2010-12-06 09:57:44;187.46.63.39;pt;local;bio;santa catarina;*;ALL;;4
2010-12-06 09:58:15;187.46.63.39;pt;local;bio;santa catarina;*;ALL;;5
2010-12-06 09:58:44;187.46.63.39;pt;local;bio;aves;*;ALL;;1
2010-12-06 09:58:49;187.42.96.250;pt;local;bio;geo;*;*;;1
2010-12-06 09:59:21;187.46.63.39;pt;local;bio;aves em santa catarina;*;ALL;;1
2010-12-06 09:59:27;189.8.88.10;pt;local;bio;xingu;*;*;;1
2010-12-06 09:59:51;189.8.88.10;pt;local;bio;xingu;*;ALL;;2
2010-12-06 10:00:00;157.86.44.26;pt;local;bio;coleoptera;*;*;;1
2010-12-06 10:00:01;189.8.88.10;pt;local;bio;xingu;*;ALL;;1
2010-12-06 10:00:04;187.46.63.39;pt;local;bio;rizzaro;*;ALL;;1
2010-12-06 10:00:08;189.8.88.10;pt;local;bio;xingu;*;ALL;;2
2010-12-06 10:00:08;187.42.96.250;pt;local;bio;geo;*;ALL;ta_cluster:"Genet. Mol. Biol.";1
2010-12-06 10:00:17;189.8.88.10;pt;local;bio;xingu;*;ALL;;1
2010-12-06 10:00:22;189.8.88.10;pt;local;bio;xingu;*;ALL;;2
2010-12-06 10:00:24;187.46.63.39;pt;local;bio;rio das furnas;*;ALL;;1
2010-12-06 10:00:32;189.8.88.10;pt;local;bio;xingu;*;ALL;;1
2010-12-06 10:00:49;187.46.63.39;pt;local;bio;rppn;*;ALL;;1
2010-12-06 10:00:50;189.59.202.41;pt;local;bio;baixo jequitinhonha;*;ALL;;1
2010-12-06 10:01:10;187.42.96.250;pt;local;bio;geo;*;SCIB;db:SCIB;1
2010-12-06 10:01:46;187.42.96.250;pt;local;bio;geo;kw;SCIB;db:SCIB;1
2010-12-06 10:02:35;187.46.63.39;pt;local;bio;serpentes;*;ALL;;1
2010-12-06 10:05:48;200.142.197.4;pt;local;bio;ZOOLOGIA;*;*;;1
2010-12-06 10:06:09;187.105.193.182;es;local;bio;dengue;*;*;;1
2010-12-06 10:06:22;200.145.88.71;pt;local;bio;eichhornia;*;*;;1
2010-12-06 10:06:35;187.114.11.117;pt;local;bio;mikania;*;ALL;;1
2010-12-06 10:06:53;200.145.88.71;pt;local;bio;eichhornia;*;ALL;;2
2010-12-06 10:07:14;200.145.88.71;pt;local;bio;eichhornia;*;ALL;;3
2010-12-06 10:07:29;200.142.197.4;pt;local;bio;ONÇA PINTADA;kw;SCIB;db:SCIB;1
2010-12-06 10:07:31;200.142.197.4;pt;local;bio;ONÇA PINTADA;kw;SCIB;db:SCIB;1
2010-12-06 10:09:38;200.128.60.43;pt;local;bio;heliconius;*;ALL;;1
2010-12-06 10:09:55;187.58.143.38;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 10:10:46;201.81.226.202;pt;local;bio;borboletas;*;*;;1
2010-12-06 10:14:25;200.180.20.4;pt;local;bio;peixe;*;*;;1
2010-12-06 10:14:52;200.128.60.43;pt;local;bio;oeste baiano;*;ALL;;1
2010-12-06 10:15:00;200.180.20.4;pt;local;bio;fishpeixe;*;ALL;;1
2010-12-06 10:15:00;200.180.20.4;pt;local;bio;fishpeixe;*;ALL;;1
2010-12-06 10:15:11;200.180.20.4;pt;local;bio;fish ictiofauna;*;ALL;;1
2010-12-06 10:15:52;200.128.60.43;pt;local;bio;oeste da Bahia;*;ALL;;1
2010-12-06 10:19:08;187.24.57.63;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 10:24:52;187.21.5.148;pt;local;bio;avifauna;*;*;;1
2010-12-06 10:25:08;187.21.5.148;pt;local;bio;avifauna brasileira;*;ALL;;1
2010-12-06 10:27:06;187.58.143.38;pt;local;bio;*;*;SCIB;db:SCIB;2
2010-12-06 10:29:04;187.21.5.148;pt;local;bio;acre;kw;ALL;;1
2010-12-06 10:29:17;187.21.5.148;pt;local;bio;Estado do Acre;kw;ALL;;1
2010-12-06 10:29:22;187.21.5.148;pt;local;bio;Estado do Acre;*;ALL;;1
2010-12-06 10:29:25;189.61.198.171;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 10:29:30;200.137.194.50;pt;local;bio;alouatta caraya;*;*;;1
2010-12-06 10:30:26;187.21.5.148;pt;local;bio;avifauna no Estado do Acre;*;ALL;;1
2010-12-06 10:30:41;187.21.5.148;pt;local;bio;ornitologia no Estado do Acre;*;ALL;;1
2010-12-06 10:30:45;187.21.5.148;pt;local;bio;ornitologia no Estado do Acre;*;ALL;;1
2010-12-06 10:30:58;187.21.5.148;pt;local;bio;pássaros no Estado do Acre;*;ALL;;1
2010-12-06 10:32:20;200.137.194.50;pt;local;bio;callithrix penicillata;*;ALL;;1
2010-12-06 10:34:12;201.27.83.125;pt;local;bio;pagamento por serviços ambientais;*;*;;1
2010-12-06 10:34:31;201.27.83.125;pt;local;bio;pagamento por serviços ambientais;*;ALL;;1
2010-12-06 10:35:11;187.46.63.39;pt;local;bio;mapa santa catarina;*;ALL;;1
2010-12-06 10:35:21;187.46.63.39;pt;local;bio;mapas santa catarina;*;ALL;;1
2010-12-06 10:36:10;187.46.63.39;pt;local;bio;aves endêmicas de santa catarina;*;ALL;;1
2010-12-06 10:36:21;187.46.63.39;pt;local;bio;aves de santa catarina;*;ALL;;1
2010-12-06 10:37:08;187.46.63.39;pt;local;bio;alfredo wagner;*;ALL;;1
2010-12-06 10:37:53;187.46.63.39;pt;local;bio;rppn;*;ALL;;1
2010-12-06 10:38:22;187.79.148.69;pt;local;bio;identificação de espécies arboreas;*;*;;1
2010-12-06 10:38:27;187.106.103.101;pt;local;bio;spring framework;*;*;;1
2010-12-06 10:38:30;187.106.103.101;pt;local;bio;spring framework;*;*;;1
2010-12-06 10:38:35;187.46.63.39;pt;local;bio;avifauna catarinense;*;ALL;;1
2010-12-06 10:38:38;187.106.103.101;pt;local;bio;vianco;*;ALL;;1
2010-12-06 10:38:39;187.106.103.101;pt;local;bio;vianco;*;*;;1
2010-12-06 10:38:52;187.79.148.69;pt;local;bio;arvores brasileiras;*;ALL;;1
2010-12-06 10:38:57;187.46.63.39;pt;local;bio;avifauna santa catarina;*;ALL;;1
2010-12-06 10:39:19;187.91.114.38;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 10:39:28;200.137.194.50;pt;local;bio;cebus libidinosus;*;ALL;;1
2010-12-06 10:39:40;187.46.63.39;pt;local;bio;aves da mata atlantica;*;ALL;;1
2010-12-06 10:40:22;187.46.63.39;pt;local;bio;aves da mata atlantica;*;ALL;;2
2010-12-06 10:41:22;187.46.63.39;pt;local;bio;aves da mata atlantica;*;ALL;;3
2010-12-06 10:41:47;187.59.157.191;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-06 10:42:27;189.8.88.10;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-06 10:42:29;187.46.63.39;pt;local;bio;galictis cuja;*;ALL;;1
2010-12-06 10:42:41;189.8.88.10;pt;local;bio;*;*;BHLG;db:BHLG;1
2010-12-06 10:43:29;187.46.63.39;pt;local;bio;merulaxis;*;ALL;;1
